filename,act,section_article,title,chapter,word_count
ppc_section_272.txt,"Pakistan Penal Code, 1860",272,Adulteration of food or drink intended for sale:,INTRODUCTION,85
ppc_section_273.txt,"Pakistan Penal Code, 1860",273,Sale of noxious food or drink:,INTRODUCTION,86
ppc_section_274.txt,"Pakistan Penal Code, 1860",274,Adulteration of drugs:,INTRODUCTION,100
ppc_section_275.txt,"Pakistan Penal Code, 1860",275,Sale of adulterated drugs:,INTRODUCTION,104
ppc_section_276.txt,"Pakistan Penal Code, 1860",276,Sale of drug as a different drug or preparation:,INTRODUCTION,71
ppc_section_277.txt,"Pakistan Penal Code, 1860",277,Fouling water of public spring or reservoir:,INTRODUCTION,71
ppc_section_278.txt,"Pakistan Penal Code, 1860",278,Making atmosphere noxious to health:,INTRODUCTION,57
ppc_section_279.txt,"Pakistan Penal Code, 1860",279,Rash driving or riding on a public way:,INTRODUCTION,78
ppc_section_280.txt,"Pakistan Penal Code, 1860",280,Rash navigation of vessel:,INTRODUCTION,65
ppc_section_281.txt,"Pakistan Penal Code, 1860",281,"Exhibition of false light, mark or buoy:",INTRODUCTION,52
ppc_section_282.txt,"Pakistan Penal Code, 1860",282,Conveying person by water for hire in unsafe or overloaded vessel:,INTRODUCTION,82
ppc_section_283.txt,"Pakistan Penal Code, 1860",283,Danger or obstruction in public way or line of navigation:,INTRODUCTION,63
ppc_section_284.txt,"Pakistan Penal Code, 1860",284,Negligent conduct with respect to poisonous substance:,INTRODUCTION,104
ppc_section_285.txt,"Pakistan Penal Code, 1860",285,Negligent conduct with respect to fire or combustible matter:,INTRODUCTION,111
ppc_section_286.txt,"Pakistan Penal Code, 1860",286,Negligent conduct with respect to explosive substance:,INTRODUCTION,101
ppc_section_287.txt,"Pakistan Penal Code, 1860",287,Negligent conduct with respect to machinery:,INTRODUCTION,102
ppc_section_288.txt,"Pakistan Penal Code, 1860",288,Negligent conduct with respect to pulling down or repairing buildings:,INTRODUCTION,85
ppc_section_289.txt,"Pakistan Penal Code, 1860",289,Negligent conduct with respect to animal:,INTRODUCTION,76
ppc_section_290.txt,"Pakistan Penal Code, 1860",290,Punishment for public nuisance in cases not otherwise provided for:,INTRODUCTION,39
ppc_section_291.txt,"Pakistan Penal Code, 1860",291,Continuance of nuisance after injunction to discontinue:,INTRODUCTION,57
ppc_section_292.txt,"Pakistan Penal Code, 1860",292,"Sale, etc., of obscene books, etc.:",INTRODUCTION,287
ppc_section_292A.txt,"Pakistan Penal Code, 1860",292A,Exposure to seduction.,INTRODUCTION,94
ppc_section_293.txt,"Pakistan Penal Code, 1860",293,"Sale, etc., of obscene objects to young person.",INTRODUCTION,69
ppc_section_294.txt,"Pakistan Penal Code, 1860",294,Obscene acts and songs:,INTRODUCTION,61
ppc_section_295.txt,"Pakistan Penal Code, 1860",295,Section 295,INTRODUCTION,94
ppc_section_296.txt,"Pakistan Penal Code, 1860",296,Disturbing religious assembly:,INTRODUCTION,44
ppc_section_297.txt,"Pakistan Penal Code, 1860",297,"Trespassing on burial places, etc.:",INTRODUCTION,131
ppc_section_298.txt,"Pakistan Penal Code, 1860",298,"Uttering words, etc., with deliberate intent to wound religious feelings.",INTRODUCTION,99
ppc_section_299.txt,"Pakistan Penal Code, 1860",299,Definitions:,INTRODUCTION,360
ppc_section_300.txt,"Pakistan Penal Code, 1860",300,Qatl-e-Amd:,INTRODUCTION,64
ppc_section_301.txt,"Pakistan Penal Code, 1860",301,Causing death of person other than the person whose death was intended:,INTRODUCTION,59
ppc_section_302.txt,"Pakistan Penal Code, 1860",302,Punishment of qatl-i-amd:,INTRODUCTION,121
ppc_section_303.txt,"Pakistan Penal Code, 1860",303,Qatl committed under ikrah-i-tam or ikrah-i-naqis:,INTRODUCTION,87
ppc_section_304.txt,"Pakistan Penal Code, 1860",304,"Proof of qatl-i-amd liable to qisas, etc.:",INTRODUCTION,79
ppc_section_305.txt,"Pakistan Penal Code, 1860",305,Wali:,INTRODUCTION,56
ppc_section_306.txt,"Pakistan Penal Code, 1860",306,Qatl-e-amd not liable to qisas:,INTRODUCTION,94
ppc_section_307.txt,"Pakistan Penal Code, 1860",307,Cases in which Qisas for qatl-i-amd shall not be enforced:,INTRODUCTION,293
ppc_section_308.txt,"Pakistan Penal Code, 1860",308,"Punishment in qatl-i-amd not liable to qisas, etc.:",INTRODUCTION,243
ppc_section_309.txt,"Pakistan Penal Code, 1860",309,Waiver (Afw) of qisas in qatl-i-amd:,INTRODUCTION,191
ppc_section_310.txt,"Pakistan Penal Code, 1860",310,Compounding of qisas (Sulh) in qatl-i-amd:,INTRODUCTION,263
ppc_section_310A.txt,"Pakistan Penal Code, 1860",310A,"Punishment for giving a female in marriage or otherwise in badal-i-sulh, wanni or swara:",INTRODUCTION,91
ppc_section_311.txt,"Pakistan Penal Code, 1860",311,Ta'zir after waiver or compounding of right of qisas in qatl-i-amd:,INTRODUCTION,108
ppc_section_312.txt,"Pakistan Penal Code, 1860",312,Qatl-i-amd after waiver or compounding of qisas:,INTRODUCTION,77
ppc_section_313.txt,"Pakistan Penal Code, 1860",313,Right of qisas in qatl-i-amd:,INTRODUCTION,134
ppc_section_314.txt,"Pakistan Penal Code, 1860",314,Execution of qisas in qatl-i-amd:,INTRODUCTION,201
ppc_section_315.txt,"Pakistan Penal Code, 1860",315,Qatl shibh-i-amd:,INTRODUCTION,95
ppc_section_316.txt,"Pakistan Penal Code, 1860",316,Punishment for Qatl shibh-i-amd:,INTRODUCTION,37
ppc_section_317.txt,"Pakistan Penal Code, 1860",317,Person committing qatl debarred from succession:,INTRODUCTION,41
ppc_section_318.txt,"Pakistan Penal Code, 1860",318,Qatl-i-khata:,INTRODUCTION,82
ppc_section_319.txt,"Pakistan Penal Code, 1860",319,Punishment for qatl-i-khata:,INTRODUCTION,55
ppc_section_320.txt,"Pakistan Penal Code, 1860",320,Punishment for qatl-i-khata by rash or negligent driving:,INTRODUCTION,46
ppc_section_321.txt,"Pakistan Penal Code, 1860",321,Qatl-bis-sabab:,INTRODUCTION,70
ppc_section_322.txt,"Pakistan Penal Code, 1860",322,Punishment for qatl-bis-sabab:,INTRODUCTION,12
ppc_section_323.txt,"Pakistan Penal Code, 1860",323,Value of diyat:,INTRODUCTION,110
ppc_section_324.txt,"Pakistan Penal Code, 1860",324,Attempt to commit qatl-i-amd:,INTRODUCTION,154
ppc_section_326.txt,"Pakistan Penal Code, 1860",326,Thug:,INTRODUCTION,30
ppc_section_327.txt,"Pakistan Penal Code, 1860",327,Punishment:,INTRODUCTION,19
ppc_section_328.txt,"Pakistan Penal Code, 1860",328,Section 328,INTRODUCTION,111
ppc_section_328A.txt,"Pakistan Penal Code, 1860",328A,Cruelty to a child.,INTRODUCTION,85
ppc_section_329.txt,"Pakistan Penal Code, 1860",329,Concealment of birth by secret disposal of dead body:,INTRODUCTION,65
ppc_section_330.txt,"Pakistan Penal Code, 1860",330,Disbursement of diyat:,INTRODUCTION,41
ppc_section_331.txt,"Pakistan Penal Code, 1860",331,Payment of Diyat:,INTRODUCTION,117
ppc_section_333.txt,"Pakistan Penal Code, 1860",333,Itlaf-i-udw:,INTRODUCTION,20
ppc_section_334.txt,"Pakistan Penal Code, 1860",334,Punishment for Itlaf-udw:,INTRODUCTION,99
ppc_section_335.txt,"Pakistan Penal Code, 1860",335,Itlaf-i-salahiyyat-i-udw:,INTRODUCTION,29
ppc_section_336.txt,"Pakistan Penal Code, 1860",336,Punishment for itlaf-i-salahiyyat-i-udw:,INTRODUCTION,97
ppc_section_336A.txt,"Pakistan Penal Code, 1860",336A,Hurt caused by corrosive substance:,INTRODUCTION,113
ppc_section_336B.txt,"Pakistan Penal Code, 1860",336B,Punishment for hurt by corrosive substance:,INTRODUCTION,40
ppc_section_337.txt,"Pakistan Penal Code, 1860",337,Shajjah:,INTRODUCTION,167
ppc_section_338.txt,"Pakistan Penal Code, 1860",338,Isqat-i-Hamal:,INTRODUCTION,59
ppc_section_339.txt,"Pakistan Penal Code, 1860",339,Wrongful restraint:,INTRODUCTION,109
ppc_section_340.txt,"Pakistan Penal Code, 1860",340,Wrongful confinement:,INTRODUCTION,95
ppc_section_341.txt,"Pakistan Penal Code, 1860",341,Punishment for wrongful restraint:,INTRODUCTION,41
ppc_section_342.txt,"Pakistan Penal Code, 1860",342,Punishment for wrongful confinement:,INTRODUCTION,41
ppc_section_343.txt,"Pakistan Penal Code, 1860",343,Wrongful confinement for three or more days:,INTRODUCTION,40
ppc_section_344.txt,"Pakistan Penal Code, 1860",344,Wrongful confinement for ten or more days:,INTRODUCTION,41
ppc_section_345.txt,"Pakistan Penal Code, 1860",345,Wrongful confinement of person for whose liberation writ has been issued:,INTRODUCTION,69
ppc_section_346.txt,"Pakistan Penal Code, 1860",346,Wrongful confinement in secret:,INTRODUCTION,98
ppc_section_347.txt,"Pakistan Penal Code, 1860",347,Wrongful confinement to extort property or constrain to illegal act:,INTRODUCTION,92
ppc_section_348.txt,"Pakistan Penal Code, 1860",348,Wrongful confinement to extort confession or compel restoration of property:,INTRODUCTION,125
ppc_section_349.txt,"Pakistan Penal Code, 1860",349,Force:,INTRODUCTION,168
ppc_section_350.txt,"Pakistan Penal Code, 1860",350,Criminal force:,INTRODUCTION,669
ppc_section_351.txt,"Pakistan Penal Code, 1860",351,Assault:,INTRODUCTION,223
ppc_section_352.txt,"Pakistan Penal Code, 1860",352,Punishment for assault or criminal force otherwise than on grave provocation:,INTRODUCTION,164
ppc_section_353.txt,"Pakistan Penal Code, 1860",353,Assault or criminal force to deter public servant from discharge of his duty:,INTRODUCTION,101
ppc_section_354.txt,"Pakistan Penal Code, 1860",354,Assault or criminal force to woman with intent to outrage her modesty:,INTRODUCTION,60
ppc_section_355.txt,"Pakistan Penal Code, 1860",355,Section 355,INTRODUCTION,63
ppc_section_356.txt,"Pakistan Penal Code, 1860",356,Section 356,INTRODUCTION,63
ppc_section_357.txt,"Pakistan Penal Code, 1860",357,Assault or criminal force in attempting wrongfully to confine person:,INTRODUCTION,59
ppc_section_358.txt,"Pakistan Penal Code, 1860",358,Assault or criminal force on grave provocation:,INTRODUCTION,69
ppc_section_359.txt,"Pakistan Penal Code, 1860",359,Kidnapping:,INTRODUCTION,14
ppc_section_360.txt,"Pakistan Penal Code, 1860",360,"Kidnapping from Pakistan, etc.:",INTRODUCTION,40
ppc_section_361.txt,"Pakistan Penal Code, 1860",361,Kidnapping from lawful guardianship:,INTRODUCTION,144
ppc_section_362.txt,"Pakistan Penal Code, 1860",362,Abduction:,INTRODUCTION,24
ppc_section_363.txt,"Pakistan Penal Code, 1860",363,Punishment for kidnapping:,INTRODUCTION,37
ppc_section_364.txt,"Pakistan Penal Code, 1860",364,Kidnapping or abducting in order to murder:,INTRODUCTION,120
ppc_section_365.txt,"Pakistan Penal Code, 1860",365,Kidnapping or abducting with intent secretly and wrongfully to confine person:,INTRODUCTION,53
ppc_section_365B.txt,"Pakistan Penal Code, 1860",365B,Section 365B,INTRODUCTION,146
ppc_section_367.txt,"Pakistan Penal Code, 1860",367,Section 367,INTRODUCTION,87
ppc_section_368.txt,"Pakistan Penal Code, 1860",368,Section 368,INTRODUCTION,69
ppc_section_369.txt,"Pakistan Penal Code, 1860",369,Section 369,INTRODUCTION,65
ppc_section_370.txt,"Pakistan Penal Code, 1860",370,Buying or disposing of any person as a slave:,INTRODUCTION,60
ppc_section_371.txt,"Pakistan Penal Code, 1860",371,Habitual dealing in slaves:,INTRODUCTION,42
ppc_section_371B.txt,"Pakistan Penal Code, 1860",371B,Section 371B,INTRODUCTION,136
ppc_section_374.txt,"Pakistan Penal Code, 1860",374,Unlawful compulsory labour:,INTRODUCTION,151
ppc_section_375A.txt,"Pakistan Penal Code, 1860",375A,Gang rape.,INTRODUCTION,58
ppc_section_376.txt,"Pakistan Penal Code, 1860",376,Section 376,INTRODUCTION,188
ppc_section_376A.txt,"Pakistan Penal Code, 1860",376A,"Disclosure of identity of victim of rape, etc.",INTRODUCTION,193
ppc_section_377.txt,"Pakistan Penal Code, 1860",377,Unnatural offences:,INTRODUCTION,71
ppc_section_377A.txt,"Pakistan Penal Code, 1860",377A,Sexual abuse.,INTRODUCTION,71
ppc_section_377B.txt,"Pakistan Penal Code, 1860",377B,Punishment.,INTRODUCTION,48
ppc_section_378.txt,"Pakistan Penal Code, 1860",378,Theft:,INTRODUCTION,983
ppc_section_379.txt,"Pakistan Penal Code, 1860",379,Punishment for theft:,INTRODUCTION,29
ppc_section_380.txt,"Pakistan Penal Code, 1860",380,"Theft in dwelling house, etc.:",INTRODUCTION,56
ppc_section_381.txt,"Pakistan Penal Code, 1860",381,Theft by clerk or servant or property in possession of master:,INTRODUCTION,66
ppc_section_382.txt,"Pakistan Penal Code, 1860",382,Section 382,INTRODUCTION,193
ppc_section_383.txt,"Pakistan Penal Code, 1860",383,Extortion:,INTRODUCTION,221
ppc_section_384.txt,"Pakistan Penal Code, 1860",384,Punishment for extortion:,INTRODUCTION,29
ppc_section_385.txt,"Pakistan Penal Code, 1860",385,Putting person in fear of injury in order to commit extortion:,INTRODUCTION,58
ppc_section_386.txt,"Pakistan Penal Code, 1860",386,Extortion by putting a person in fear of death or grievous hurt:,INTRODUCTION,57
ppc_section_387.txt,"Pakistan Penal Code, 1860",387,Section 387,INTRODUCTION,69
ppc_section_388.txt,"Pakistan Penal Code, 1860",388,Section 388,INTRODUCTION,119
ppc_section_389.txt,"Pakistan Penal Code, 1860",389,"Putting person in fear of accusation of offence, in order to commit extortion:",INTRODUCTION,112
ppc_section_390.txt,"Pakistan Penal Code, 1860",390,Robbery:,INTRODUCTION,407
ppc_section_391.txt,"Pakistan Penal Code, 1860",391,Dacoity:,INTRODUCTION,55
ppc_section_392.txt,"Pakistan Penal Code, 1860",392,Punishment for robbery:,INTRODUCTION,57
ppc_section_393.txt,"Pakistan Penal Code, 1860",393,Attempt to commit robbery:,INTRODUCTION,30
ppc_section_394.txt,"Pakistan Penal Code, 1860",394,Voluntarily causing hurt in committing robbery:,INTRODUCTION,72
ppc_section_395.txt,"Pakistan Penal Code, 1860",395,Punishment for dacoity:,INTRODUCTION,40
ppc_section_396.txt,"Pakistan Penal Code, 1860",396,Dacoity with murder:,INTRODUCTION,63
ppc_section_397.txt,"Pakistan Penal Code, 1860",397,"Robbery or dacoity, with attempt to cause death or grievous hurt:",INTRODUCTION,60
ppc_section_398.txt,"Pakistan Penal Code, 1860",398,Attempt to commit robbery or dacoity when armed with deadly weapon:,INTRODUCTION,46
ppc_section_399.txt,"Pakistan Penal Code, 1860",399,Making preparation to commit dacoity:,INTRODUCTION,34
ppc_section_400.txt,"Pakistan Penal Code, 1860",400,Punishment for belonging to gang of dacoits:,INTRODUCTION,59
ppc_section_401.txt,"Pakistan Penal Code, 1860",401,Punishment for belonging to gang of thieves:,INTRODUCTION,66
ppc_section_402.txt,"Pakistan Penal Code, 1860",402,Assembling for purpose of committing dacoity:,INTRODUCTION,53
ppc_section_403.txt,"Pakistan Penal Code, 1860",403,Dishonest misappropriation of property:,INTRODUCTION,667
ppc_section_404.txt,"Pakistan Penal Code, 1860",404,Section 404,INTRODUCTION,148
ppc_section_405.txt,"Pakistan Penal Code, 1860",405,Criminal breach of trust:,INTRODUCTION,414
ppc_section_406.txt,"Pakistan Penal Code, 1860",406,Punishment for criminal breach of trust:,INTRODUCTION,37
ppc_section_407.txt,"Pakistan Penal Code, 1860",407,"Criminal breach of trust by carrier, etc.:",INTRODUCTION,52
ppc_section_408.txt,"Pakistan Penal Code, 1860",408,Criminal breach of trust by clerk or servant:,INTRODUCTION,72
ppc_section_409.txt,"Pakistan Penal Code, 1860",409,"Criminal breach of trust by public servant, or by banker, merchant or agent:",INTRODUCTION,89
ppc_section_410.txt,"Pakistan Penal Code, 1860",410,Stolen property:,INTRODUCTION,86
ppc_section_411.txt,"Pakistan Penal Code, 1860",411,Dishonestly receiving stolen property:,INTRODUCTION,47
ppc_section_412.txt,"Pakistan Penal Code, 1860",412,Dishonestly receiving stolen property in the commission of a dacoity:,INTRODUCTION,101
ppc_section_413.txt,"Pakistan Penal Code, 1860",413,Habitually dealing in stolen property:,INTRODUCTION,53
ppc_section_414.txt,"Pakistan Penal Code, 1860",414,Assisting in concealment of stolen property:,INTRODUCTION,53
ppc_section_415.txt,"Pakistan Penal Code, 1860",415,Cheating:,INTRODUCTION,511
ppc_section_416.txt,"Pakistan Penal Code, 1860",416,Cheating by personation:,INTRODUCTION,101
ppc_section_417.txt,"Pakistan Penal Code, 1860",417,Punishment for cheating:,INTRODUCTION,28
ppc_section_418.txt,"Pakistan Penal Code, 1860",418,Section 418,INTRODUCTION,79
ppc_section_419.txt,"Pakistan Penal Code, 1860",419,Punishment for cheating by personation:,INTRODUCTION,32
ppc_section_420.txt,"Pakistan Penal Code, 1860",420,Cheating and dishonestly Inducing delivery of property:,INTRODUCTION,80
ppc_section_421.txt,"Pakistan Penal Code, 1860",421,Section 421,INTRODUCTION,95
ppc_section_422.txt,"Pakistan Penal Code, 1860",422,Dishonestly or fraudulently preventing debt being available for creditors:,INTRODUCTION,68
ppc_section_423.txt,"Pakistan Penal Code, 1860",423,Section 423,INTRODUCTION,100
ppc_section_424.txt,"Pakistan Penal Code, 1860",424,Dishonest or fraudulent removal or concealment of property:,INTRODUCTION,69
ppc_section_425.txt,"Pakistan Penal Code, 1860",425,Mischief:,INTRODUCTION,385
ppc_section_426.txt,"Pakistan Penal Code, 1860",426,Punishment for mischief:,INTRODUCTION,29
ppc_section_427.txt,"Pakistan Penal Code, 1860",427,Mischief causing damage to the amount of fifty rupees:,INTRODUCTION,49
ppc_section_428.txt,"Pakistan Penal Code, 1860",428,Mischief by killing or maiming animal of the value of ten rupees:,INTRODUCTION,55
ppc_section_429.txt,"Pakistan Penal Code, 1860",429,Section 429,INTRODUCTION,77
ppc_section_430.txt,"Pakistan Penal Code, 1860",430,Mischief by injury to works of irrigation or by wrongfully diverting water:,INTRODUCTION,86
ppc_section_431.txt,"Pakistan Penal Code, 1860",431,"Mischief by injury to public road, bridge, river or channel:",INTRODUCTION,72
ppc_section_432.txt,"Pakistan Penal Code, 1860",432,Section 432,INTRODUCTION,67
ppc_section_433.txt,"Pakistan Penal Code, 1860",433,"Mischief by destroying, moving or rendering less useful a light-house or seamark:",INTRODUCTION,89
ppc_section_434.txt,"Pakistan Penal Code, 1860",434,"Mischief by destroying or moving, etc., a landmark fixed by public authority:",INTRODUCTION,63
ppc_section_435.txt,"Pakistan Penal Code, 1860",435,Section 435,INTRODUCTION,107
ppc_section_436.txt,"Pakistan Penal Code, 1860",436,"Mischief by fire or explosive substance with intent to destroy house, etc.:",INTRODUCTION,101
ppc_section_437.txt,"Pakistan Penal Code, 1860",437,Section 437,INTRODUCTION,81
ppc_section_438.txt,"Pakistan Penal Code, 1860",438,Section 438,INTRODUCTION,65
ppc_section_439.txt,"Pakistan Penal Code, 1860",439,Section 439,INTRODUCTION,75
ppc_section_440.txt,"Pakistan Penal Code, 1860",440,Mischief committed after preparation made for causing death or hurt:,INTRODUCTION,62
ppc_section_441.txt,"Pakistan Penal Code, 1860",441,Criminal trespass:,INTRODUCTION,68
ppc_section_442.txt,"Pakistan Penal Code, 1860",442,House-trespass:,INTRODUCTION,62
ppc_section_443.txt,"Pakistan Penal Code, 1860",443,Lurking house-trespass:,INTRODUCTION,44
ppc_section_444.txt,"Pakistan Penal Code, 1860",444,Lurking house-trespass by night:,INTRODUCTION,21
ppc_section_445.txt,"Pakistan Penal Code, 1860",445,House-breaking:,INTRODUCTION,504
ppc_section_446.txt,"Pakistan Penal Code, 1860",446,House-breaking by night:,INTRODUCTION,18
ppc_section_447.txt,"Pakistan Penal Code, 1860",447,Punishment for criminal trespass:,INTRODUCTION,43
ppc_section_448.txt,"Pakistan Penal Code, 1860",448,Punishment for house-trespass:,INTRODUCTION,39
ppc_section_449.txt,"Pakistan Penal Code, 1860",449,House-trespass in order to commit offence punishable with death:,INTRODUCTION,48
ppc_section_450.txt,"Pakistan Penal Code, 1860",450,Section 450,INTRODUCTION,49
ppc_section_451.txt,"Pakistan Penal Code, 1860",451,House-trespass in order to commit offence punishable with imprisonment:,INTRODUCTION,69
ppc_section_452.txt,"Pakistan Penal Code, 1860",452,"House-trespass after preparation for hurt, assault or wrongful restraint:",INTRODUCTION,72
ppc_section_453.txt,"Pakistan Penal Code, 1860",453,Punishment for lurking house-trespass or house-breaking:,INTRODUCTION,36
ppc_section_454.txt,"Pakistan Penal Code, 1860",454,Section 454,INTRODUCTION,74
ppc_section_455.txt,"Pakistan Penal Code, 1860",455,Section 455,INTRODUCTION,78
ppc_section_456.txt,"Pakistan Penal Code, 1860",456,Punishment for lurking house-trespass or house-breaking by night:,INTRODUCTION,42
ppc_section_457.txt,"Pakistan Penal Code, 1860",457,Section 457,INTRODUCTION,80
ppc_section_458.txt,"Pakistan Penal Code, 1860",458,Section 458,INTRODUCTION,84
ppc_section_457.txt,"Pakistan Penal Code, 1860",457,Section 457,INTRODUCTION,80
ppc_section_458.txt,"Pakistan Penal Code, 1860",458,Section 458,INTRODUCTION,84
ppc_section_459.txt,"Pakistan Penal Code, 1860",459,Hurt caused whilst committing lurking house trespass or house-breaking:,INTRODUCTION,84
ppc_section_460.txt,"Pakistan Penal Code, 1860",460,Section 460,INTRODUCTION,124
ppc_section_461.txt,"Pakistan Penal Code, 1860",461,Dishonestly breaking open receptacle containing property:,INTRODUCTION,53
ppc_section_462.txt,"Pakistan Penal Code, 1860",462,Section 462,INTRODUCTION,70
ppc_section_462A.txt,"Pakistan Penal Code, 1860",462A,Definition:,INTRODUCTION,416
ppc_section_462B.txt,"Pakistan Penal Code, 1860",462B,"Tampering with petroleum pipelines, etc.",INTRODUCTION,103
ppc_section_462C.txt,"Pakistan Penal Code, 1860",462C,Tampering with auxiliary or distribution pipelines of petroleum:,INTRODUCTION,133
ppc_section_462D.txt,"Pakistan Penal Code, 1860",462D,"Tampering with gas meter by domestic consumer, etc.:",INTRODUCTION,85
ppc_section_462E.txt,"Pakistan Penal Code, 1860",462E,"Tampering with gas meter by industrial or commerical consumer, etc:",INTRODUCTION,90
ppc_section_462F.txt,"Pakistan Penal Code, 1860",462F,"Damaging or destructing the transmission or transportation lines, etc.:",INTRODUCTION,73
ppc_section_462J.txt,"Pakistan Penal Code, 1860",462J,"Interference, improper use or tampering with electric meter by domestic consumer, etc.",INTRODUCTION,282
ppc_section_463.txt,"Pakistan Penal Code, 1860",463,Forgery:,INTRODUCTION,64
ppc_section_464.txt,"Pakistan Penal Code, 1860",464,Making a false document:,INTRODUCTION,1232
ppc_section_465.txt,"Pakistan Penal Code, 1860",465,Punishment for forgery:,INTRODUCTION,29
ppc_section_466.txt,"Pakistan Penal Code, 1860",466,"Forgery of record of Court or of public register, etc.:",INTRODUCTION,109
ppc_section_467.txt,"Pakistan Penal Code, 1860",467,"Forgery of valuable security, will, etc.:",INTRODUCTION,123
ppc_section_468.txt,"Pakistan Penal Code, 1860",468,Forgery for purpose of cheating:,INTRODUCTION,45
ppc_section_469.txt,"Pakistan Penal Code, 1860",469,Forgery for purpose of harming reputation:,INTRODUCTION,57
ppc_section_470.txt,"Pakistan Penal Code, 1860",470,Forged document:,INTRODUCTION,17
ppc_section_471.txt,"Pakistan Penal Code, 1860",471,Using as genuine a forged document:,INTRODUCTION,42
ppc_section_472.txt,"Pakistan Penal Code, 1860",472,Section 472,INTRODUCTION,103
ppc_section_473.txt,"Pakistan Penal Code, 1860",473,Section 473,INTRODUCTION,99
ppc_section_474.txt,"Pakistan Penal Code, 1860",474,Section 474,INTRODUCTION,128
ppc_section_475.txt,"Pakistan Penal Code, 1860",475,Section 475,INTRODUCTION,132
ppc_section_476.txt,"Pakistan Penal Code, 1860",476,Section 476,INTRODUCTION,133
ppc_section_477.txt,"Pakistan Penal Code, 1860",477,Section 477,INTRODUCTION,106
ppc_section_478.txt,"Pakistan Penal Code, 1860",478,Trade mark:,INTRODUCTION,56
ppc_section_479.txt,"Pakistan Penal Code, 1860",479,Property mark:,INTRODUCTION,20
ppc_section_480.txt,"Pakistan Penal Code, 1860",480,Using a false trade mark:,INTRODUCTION,79
ppc_section_481.txt,"Pakistan Penal Code, 1860",481,Using a false property mark:,INTRODUCTION,84
ppc_section_482.txt,"Pakistan Penal Code, 1860",482,Punishment for using a false trade-mark or property mark:,INTRODUCTION,53
ppc_section_483.txt,"Pakistan Penal Code, 1860",483,Counterfeiting a trademark or property mark used by another:,INTRODUCTION,45
ppc_section_484.txt,"Pakistan Penal Code, 1860",484,Counterfeiting a mark used by a public servant:,INTRODUCTION,106
ppc_section_485.txt,"Pakistan Penal Code, 1860",485,Section 485,INTRODUCTION,108
ppc_section_486.txt,"Pakistan Penal Code, 1860",486,Selling goods marked with a counterfeit trade mark or property mark:,INTRODUCTION,166
ppc_section_487.txt,"Pakistan Penal Code, 1860",487,Making a false mark upon any receptacle containing goods:,INTRODUCTION,115
ppc_section_488.txt,"Pakistan Penal Code, 1860",488,Punishment for making use of any such false mark:,INTRODUCTION,49
ppc_section_489.txt,"Pakistan Penal Code, 1860",489,Tampering with property mark with intent to cause injury:,INTRODUCTION,58
ppc_section_491.txt,"Pakistan Penal Code, 1860",491,Breach of contract to attend on any supply wants of helpless person:,INTRODUCTION,101
ppc_section_494.txt,"Pakistan Penal Code, 1860",494,Marrying again during lifetime of husband or wife:,INTRODUCTION,188
ppc_section_495.txt,"Pakistan Penal Code, 1860",495,Section 495,INTRODUCTION,67
ppc_section_496.txt,"Pakistan Penal Code, 1860",496,Marriage ceremony fraudulently gone through without lawful marriage:,INTRODUCTION,53
ppc_section_496A.txt,"Pakistan Penal Code, 1860",496A,Section 496A,INTRODUCTION,62
ppc_section_496B.txt,"Pakistan Penal Code, 1860",496B,Fornication:,INTRODUCTION,56
ppc_section_496C.txt,"Pakistan Penal Code, 1860",496C,Section 496C,INTRODUCTION,103
ppc_section_498A.txt,"Pakistan Penal Code, 1860",498A,Prohibition of depriving woman from inheriting property:,INTRODUCTION,64
ppc_section_498B.txt,"Pakistan Penal Code, 1860",498B,Prohibition of forced marriage:,INTRODUCTION,131
ppc_section_498C.txt,"Pakistan Penal Code, 1860",498C,Prohibition of marriage with the Holy Quran:,INTRODUCTION,91
ppc_section_499.txt,"Pakistan Penal Code, 1860",499,Defamation:,INTRODUCTION,1536
ppc_section_500.txt,"Pakistan Penal Code, 1860",500,Punishment for defamation:,INTRODUCTION,27
ppc_section_501.txt,"Pakistan Penal Code, 1860",501,Printing or engraving matter known to be defamatory:,INTRODUCTION,50
ppc_section_502.txt,"Pakistan Penal Code, 1860",502,Sale of printed or engraved substance containing defamatory matter:,INTRODUCTION,50
ppc_section_503.txt,"Pakistan Penal Code, 1860",503,Criminal Intimidation:,INTRODUCTION,252
ppc_section_504.txt,"Pakistan Penal Code, 1860",504,Intentional insult with intent to provoke breach of the peace:,INTRODUCTION,67
ppc_section_505.txt,"Pakistan Penal Code, 1860",505,Statements conducing to public mischief:,INTRODUCTION,285
ppc_section_506.txt,"Pakistan Penal Code, 1860",506,Punishment for criminal intimidation:,INTRODUCTION,119
ppc_section_507.txt,"Pakistan Penal Code, 1860",507,Criminal intimidation by an anonymous communication:,INTRODUCTION,66
ppc_section_508.txt,"Pakistan Penal Code, 1860",508,Section 508,INTRODUCTION,233
ppc_section_509.txt,"Pakistan Penal Code, 1860",509,Insulting modesty or causing sexual harrassment:,INTRODUCTION,303
ppc_section_510.txt,"Pakistan Penal Code, 1860",510,Misconduct in public by a drunken person:,INTRODUCTION,101
ppc_section_511.txt,"Pakistan Penal Code, 1860",511,Section 511,INTRODUCTION,197
ppc_section_13.txt,"Pakistan Penal Code, 1860",13,Section 13,INTRODUCTION,3
